nohup: ignoring input
010.sh: line 2: 12899 Killed                  CUDA_VISIBLE_DEVICES=0 python -W ignore cnn-tree-107.py 1 0.001 20000 0.0 0 hvac
python: can't open file 'cnn-tree-127.py': [Errno 2] No such file or directory
1 0 0.001 20000 0.0 ['fridge']
Round: 4500 Training Error: tensor(18.5223, device='cuda:0') Validation Error: tensor(9.0089, device='cuda:0') Test Error: tensor(11.0710, device='cuda:0')
Round: 5000 Training Error: tensor(18.5222, device='cuda:0') Validation Error: tensor(9.0103, device='cuda:0') Test Error: tensor(11.0683, device='cuda:0')
Round: 5500 Training Error: tensor(18.5223, device='cuda:0') Validation Error: tensor(9.0109, device='cuda:0') Test Error: tensor(11.0705, device='cuda:0')
Round: 6000 Training Error: tensor(18.5221, device='cuda:0') Validation Error: tensor(9.0117, device='cuda:0') Test Error: tensor(11.0694, device='cuda:0')
Round: 6500 Training Error: tensor(18.5223, device='cuda:0') Validation Error: tensor(9.0122, device='cuda:0') Test Error: tensor(11.0691, device='cuda:0')
Round: 7000 Training Error: tensor(18.5222, device='cuda:0') Validation Error: tensor(9.0126, device='cuda:0') Test Error: tensor(11.0700, device='cuda:0')
Round: 7500 Training Error: tensor(18.5220, device='cuda:0') Validation Error: tensor(9.0124, device='cuda:0') Test Error: tensor(11.0678, device='cuda:0')
Round: 8000 Training Error: tensor(18.5221, device='cuda:0') Validation Error: tensor(9.0121, device='cuda:0') Test Error: tensor(11.0663, device='cuda:0')
Round: 8500 Training Error: tensor(18.5221, device='cuda:0') Validation Error: tensor(9.0125, device='cuda:0') Test Error: tensor(11.0669, device='cuda:0')
Round: 9000 Training Error: tensor(18.5221, device='cuda:0') Validation Error: tensor(9.0096, device='cuda:0') Test Error: tensor(11.0675, device='cuda:0')
Round: 9500 Training Error: tensor(18.5220, device='cuda:0') Validation Error: tensor(9.0116, device='cuda:0') Test Error: tensor(11.0672, device='cuda:0')
Round: 10000 Training Error: tensor(18.5220, device='cuda:0') Validation Error: tensor(9.0122, device='cuda:0') Test Error: tensor(11.0657, device='cuda:0')
Round: 10500 Training Error: tensor(18.5222, device='cuda:0') Validation Error: tensor(9.0124, device='cuda:0') Test Error: tensor(11.0654, device='cuda:0')
Round: 11000 Training Error: tensor(18.5278, device='cuda:0') Validation Error: tensor(9.1093, device='cuda:0') Test Error: tensor(11.1467, device='cuda:0')
Round: 11500 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0898, device='cuda:0') Test Error: tensor(11.1259, device='cuda:0')
Round: 12000 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0798, device='cuda:0') Test Error: tensor(11.1143, device='cuda:0')
Round: 12500 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0701, device='cuda:0') Test Error: tensor(11.1033, device='cuda:0')
Round: 13000 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0624, device='cuda:0') Test Error: tensor(11.0954, device='cuda:0')
Round: 13500 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0562, device='cuda:0') Test Error: tensor(11.0888, device='cuda:0')
Round: 14000 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0501, device='cuda:0') Test Error: tensor(11.0824, device='cuda:0')
Round: 14500 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0432, device='cuda:0') Test Error: tensor(11.0757, device='cuda:0')
Round: 15000 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0368, device='cuda:0') Test Error: tensor(11.0695, device='cuda:0')
Round: 15500 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0337, device='cuda:0') Test Error: tensor(11.0664, device='cuda:0')
Round: 16000 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0273, device='cuda:0') Test Error: tensor(11.0607, device='cuda:0')
Round: 16500 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0219, device='cuda:0') Test Error: tensor(11.0557, device='cuda:0')
Round: 17000 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0221, device='cuda:0') Test Error: tensor(11.0558, device='cuda:0')
Round: 17500 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0150, device='cuda:0') Test Error: tensor(11.0494, device='cuda:0')
Round: 18000 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0100, device='cuda:0') Test Error: tensor(11.0449, device='cuda:0')
Round: 18500 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0054, device='cuda:0') Test Error: tensor(11.0409, device='cuda:0')
Round: 19000 Training Error: tensor(18.5278, device='cuda:0') Validation Error: tensor(9.0013, device='cuda:0') Test Error: tensor(11.0371, device='cuda:0')
Round: 19500 Training Error: tensor(18.5277, device='cuda:0') Validation Error: tensor(9.0017, device='cuda:0') Test Error: tensor(11.0376, device='cuda:0')
Round: 20000 Training Error: tensor(18.5278, device='cuda:0') Validation Error: tensor(9.0017, device='cuda:0') Test Error: tensor(11.0375, device='cuda:0')
1 0 0.001 20000 0.0 ['dw']
Round: 500 Training Error: tensor(18.5279, device='cuda:0') Validation Error: tensor(8.9906, device='cuda:0') Test Error: tensor(11.0292, device='cuda:0')
Round: 1000 Training Error: tensor(18.5265, device='cuda:0') Validation Error: tensor(8.9942, device='cuda:0') Test Error: tensor(11.0333, device='cuda:0')
Round: 1500 Training Error: tensor(18.5248, device='cuda:0') Validation Error: tensor(9.0067, device='cuda:0') Test Error: tensor(11.2126, device='cuda:0')
Round: 2000 Training Error: tensor(18.5134, device='cuda:0') Validation Error: tensor(9.0441, device='cuda:0') Test Error: tensor(12.1643, device='cuda:0')
Round: 2500 Training Error: tensor(18.5119, device='cuda:0') Validation Error: tensor(9.1043, device='cuda:0') Test Error: tensor(12.1633, device='cuda:0')
Round: 3000 Training Error: tensor(18.5094, device='cuda:0') Validation Error: tensor(9.1101, device='cuda:0') Test Error: tensor(12.3733, device='cuda:0')
Round: 3500 Training Error: tensor(18.5045, device='cuda:0') Validation Error: tensor(9.1165, device='cuda:0') Test Error: tensor(12.3040, device='cuda:0')
Round: 4000 Training Error: tensor(18.5046, device='cuda:0') Validation Error: tensor(9.1131, device='cuda:0') Test Error: tensor(12.3191, device='cuda:0')
Round: 4500 Training Error: tensor(18.5046, device='cuda:0') Validation Error: tensor(9.1157, device='cuda:0') Test Error: tensor(12.5816, device='cuda:0')
Round: 5000 Training Error: tensor(18.5046, device='cuda:0') Validation Error: tensor(9.1089, device='cuda:0') Test Error: tensor(12.6107, device='cuda:0')
Round: 5500 Training Error: tensor(18.5044, device='cuda:0') Validation Error: tensor(9.1020, device='cuda:0') Test Error: tensor(12.6009, device='cuda:0')
Round: 6000 Training Error: tensor(18.5044, device='cuda:0') Validation Error: tensor(9.1007, device='cuda:0') Test Error: tensor(12.5888, device='cuda:0')
Round: 6500 Training Error: tensor(18.5044, device='cuda:0') Validation Error: tensor(9.0999, device='cuda:0') Test Error: tensor(12.5689, device='cuda:0')
Round: 7000 Training Error: tensor(18.5046, device='cuda:0') Validation Error: tensor(9.1021, device='cuda:0') Test Error: tensor(12.5703, device='cuda:0')
Round: 7500 Training Error: tensor(18.5046, device='cuda:0') Validation Error: tensor(9.1039, device='cuda:0') Test Error: tensor(12.5199, device='cuda:0')
Round: 8000 Training Error: tensor(18.5046, device='cuda:0') Validation Error: tensor(9.1020, device='cuda:0') Test Error: tensor(12.5529, device='cuda:0')
Round: 8500 Training Error: tensor(18.5206, device='cuda:0') Validation Error: tensor(9.9014, device='cuda:0') Test Error: tensor(11.8673, device='cuda:0')
Round: 9000 Training Error: tensor(18.5204, device='cuda:0') Validation Error: tensor(9.5027, device='cuda:0') Test Error: tensor(11.4893, device='cuda:0')
Round: 9500 Training Error: tensor(18.5200, device='cuda:0') Validation Error: tensor(9.3248, device='cuda:0') Test Error: tensor(11.2984, device='cuda:0')
Round: 10000 Training Error: tensor(18.5184, device='cuda:0') Validation Error: tensor(9.3525, device='cuda:0') Test Error: tensor(11.2936, device='cuda:0')
Round: 10500 Training Error: tensor(18.5178, device='cuda:0') Validation Error: tensor(9.3008, device='cuda:0') Test Error: tensor(11.2390, device='cuda:0')
Round: 11000 Training Error: tensor(18.5177, device='cuda:0') Validation Error: tensor(9.2849, device='cuda:0') Test Error: tensor(11.2147, device='cuda:0')
Round: 11500 Training Error: tensor(18.5178, device='cuda:0') Validation Error: tensor(9.2800, device='cuda:0') Test Error: tensor(11.2086, device='cuda:0')
Round: 12000 Training Error: tensor(18.5178, device='cuda:0') Validation Error: tensor(9.2673, device='cuda:0') Test Error: tensor(11.0563, device='cuda:0')
Round: 12500 Training Error: tensor(18.5176, device='cuda:0') Validation Error: tensor(9.2663, device='cuda:0') Test Error: tensor(11.0577, device='cuda:0')
Round: 13000 Training Error: tensor(18.5176, device='cuda:0') Validation Error: tensor(9.2610, device='cuda:0') Test Error: tensor(11.1814, device='cuda:0')
Round: 13500 Training Error: tensor(18.5177, device='cuda:0') Validation Error: tensor(9.2605, device='cuda:0') Test Error: tensor(11.1794, device='cuda:0')
Round: 14000 Training Error: tensor(18.5176, device='cuda:0') Validation Error: tensor(9.2520, device='cuda:0') Test Error: tensor(11.0606, device='cuda:0')
Round: 14500 Training Error: tensor(18.5176, device='cuda:0') Validation Error: tensor(9.2452, device='cuda:0') Test Error: tensor(11.1618, device='cuda:0')
Round: 15000 Training Error: tensor(18.5176, device='cuda:0') Validation Error: tensor(9.2413, device='cuda:0') Test Error: tensor(11.1568, device='cuda:0')
Round: 15500 Training Error: tensor(18.5176, device='cuda:0') Validation Error: tensor(9.2345, device='cuda:0') Test Error: tensor(11.1563, device='cuda:0')
Round: 16000 Training Error: tensor(18.5176, device='cuda:0') Validation Error: tensor(9.2311, device='cuda:0') Test Error: tensor(11.1570, device='cuda:0')
Round: 16500 Training Error: tensor(18.5174, device='cuda:0') Validation Error: tensor(9.2337, device='cuda:0') Test Error: tensor(11.1612, device='cuda:0')
Round: 17000 Training Error: tensor(18.5175, device='cuda:0') Validation Error: tensor(9.2243, device='cuda:0') Test Error: tensor(11.1543, device='cuda:0')
Round: 17500 Training Error: tensor(18.5174, device='cuda:0') Validation Error: tensor(9.2222, device='cuda:0') Test Error: tensor(11.1521, device='cuda:0')
Round: 18000 Training Error: tensor(18.5171, device='cuda:0') Validation Error: tensor(9.2123, device='cuda:0') Test Error: tensor(11.1342, device='cuda:0')
Round: 18500 Training Error: tensor(18.4901, device='cuda:0') Validation Error: tensor(9.1819, device='cuda:0') Test Error: tensor(11.1612, device='cuda:0')
Round: 19000 Training Error: tensor(18.4897, device='cuda:0') Validation Error: tensor(9.1853, device='cuda:0') Test Error: tensor(11.1640, device='cuda:0')
Round: 19500 Training Error: tensor(18.4893, device='cuda:0') Validation Error: tensor(9.1840, device='cuda:0') Test Error: tensor(11.1630, device='cuda:0')
Round: 20000 Training Error: tensor(18.4889, device='cuda:0') Validation Error: tensor(9.1847, device='cuda:0') Test Error: tensor(11.1645, device='cuda:0')
python: can't open file 'cnn-tree-127.py': [Errno 2] No such file or directory
1 0 0.001 20000 0.0 ['mw']
Round: 500 Training Error: tensor(7.1895, device='cuda:0') Validation Error: tensor(12.7390, device='cuda:0') Test Error: tensor(7.3126, device='cuda:0')
Round: 1000 Training Error: tensor(7.1672, device='cuda:0') Validation Error: tensor(12.7407, device='cuda:0') Test Error: tensor(7.3368, device='cuda:0')
Round: 1500 Training Error: tensor(7.1573, device='cuda:0') Validation Error: tensor(12.7451, device='cuda:0') Test Error: tensor(7.3482, device='cuda:0')
Round: 2000 Training Error: tensor(7.1515, device='cuda:0') Validation Error: tensor(12.7642, device='cuda:0') Test Error: tensor(7.3517, device='cuda:0')
Round: 2500 Training Error: tensor(7.1460, device='cuda:0') Validation Error: tensor(12.7538, device='cuda:0') Test Error: tensor(7.3762, device='cuda:0')
Round: 3000 Training Error: tensor(7.1417, device='cuda:0') Validation Error: tensor(12.7774, device='cuda:0') Test Error: tensor(7.3795, device='cuda:0')
Round: 3500 Training Error: tensor(7.1386, device='cuda:0') Validation Error: tensor(12.7596, device='cuda:0') Test Error: tensor(7.3972, device='cuda:0')
Round: 4000 Training Error: tensor(7.1335, device='cuda:0') Validation Error: tensor(12.7800, device='cuda:0') Test Error: tensor(7.3969, device='cuda:0')
Round: 4500 Training Error: tensor(7.1301, device='cuda:0') Validation Error: tensor(12.7901, device='cuda:0') Test Error: tensor(7.3925, device='cuda:0')
Round: 5000 Training Error: tensor(7.1276, device='cuda:0') Validation Error: tensor(12.7926, device='cuda:0') Test Error: tensor(7.4038, device='cuda:0')
Round: 5500 Training Error: tensor(7.1233, device='cuda:0') Validation Error: tensor(12.8010, device='cuda:0') Test Error: tensor(7.4176, device='cuda:0')
Round: 6000 Training Error: tensor(7.1204, device='cuda:0') Validation Error: tensor(12.7960, device='cuda:0') Test Error: tensor(7.4300, device='cuda:0')
Round: 6500 Training Error: tensor(7.1192, device='cuda:0') Validation Error: tensor(12.8014, device='cuda:0') Test Error: tensor(7.4442, device='cuda:0')
Round: 7000 Training Error: tensor(7.1177, device='cuda:0') Validation Error: tensor(12.8250, device='cuda:0') Test Error: tensor(7.4275, device='cuda:0')
Round: 7500 Training Error: tensor(7.1140, device='cuda:0') Validation Error: tensor(12.8136, device='cuda:0') Test Error: tensor(7.4415, device='cuda:0')
Round: 8000 Training Error: tensor(7.1144, device='cuda:0') Validation Error: tensor(12.8428, device='cuda:0') Test Error: tensor(7.4258, device='cuda:0')
Round: 8500 Training Error: tensor(7.1137, device='cuda:0') Validation Error: tensor(12.8367, device='cuda:0') Test Error: tensor(7.4346, device='cuda:0')
Round: 9000 Training Error: tensor(7.1101, device='cuda:0') Validation Error: tensor(12.8322, device='cuda:0') Test Error: tensor(7.4435, device='cuda:0')
Round: 9500 Training Error: tensor(7.1084, device='cuda:0') Validation Error: tensor(12.8321, device='cuda:0') Test Error: tensor(7.4558, device='cuda:0')
Round: 10000 Training Error: tensor(7.1070, device='cuda:0') Validation Error: tensor(12.8536, device='cuda:0') Test Error: tensor(7.4508, device='cuda:0')
Round: 10500 Training Error: tensor(7.1041, device='cuda:0') Validation Error: tensor(12.8594, device='cuda:0') Test Error: tensor(7.4631, device='cuda:0')
Round: 11000 Training Error: tensor(7.1019, device='cuda:0') Validation Error: tensor(12.8520, device='cuda:0') Test Error: tensor(7.4868, device='cuda:0')
Round: 11500 Training Error: tensor(7.0988, device='cuda:0') Validation Error: tensor(12.8600, device='cuda:0') Test Error: tensor(7.5033, device='cuda:0')
Round: 12000 Training Error: tensor(7.0821, device='cuda:0') Validation Error: tensor(12.8739, device='cuda:0') Test Error: tensor(7.4659, device='cuda:0')
Round: 12500 Training Error: tensor(7.0771, device='cuda:0') Validation Error: tensor(12.8968, device='cuda:0') Test Error: tensor(7.4585, device='cuda:0')
Round: 13000 Training Error: tensor(7.0728, device='cuda:0') Validation Error: tensor(12.8920, device='cuda:0') Test Error: tensor(7.4721, device='cuda:0')
Round: 13500 Training Error: tensor(7.0703, device='cuda:0') Validation Error: tensor(12.9035, device='cuda:0') Test Error: tensor(7.4896, device='cuda:0')
Round: 14000 Training Error: tensor(7.0679, device='cuda:0') Validation Error: tensor(12.8971, device='cuda:0') Test Error: tensor(7.5086, device='cuda:0')
Round: 14500 Training Error: tensor(7.0665, device='cuda:0') Validation Error: tensor(12.9129, device='cuda:0') Test Error: tensor(7.5077, device='cuda:0')
Round: 15000 Training Error: tensor(7.0645, device='cuda:0') Validation Error: tensor(12.9031, device='cuda:0') Test Error: tensor(7.5191, device='cuda:0')
Round: 15500 Training Error: tensor(7.0652, device='cuda:0') Validation Error: tensor(12.9263, device='cuda:0') Test Error: tensor(7.5058, device='cuda:0')
Round: 16000 Training Error: tensor(7.0619, device='cuda:0') Validation Error: tensor(12.9007, device='cuda:0') Test Error: tensor(7.5320, device='cuda:0')
Round: 16500 Training Error: tensor(7.0606, device='cuda:0') Validation Error: tensor(12.9243, device='cuda:0') Test Error: tensor(7.5198, device='cuda:0')
Round: 17000 Training Error: tensor(7.0603, device='cuda:0') Validation Error: tensor(12.9088, device='cuda:0') Test Error: tensor(7.5385, device='cuda:0')
Round: 17500 Training Error: tensor(7.0587, device='cuda:0') Validation Error: tensor(12.9142, device='cuda:0') Test Error: tensor(7.5393, device='cuda:0')
Round: 18000 Training Error: tensor(7.0588, device='cuda:0') Validation Error: tensor(12.9101, device='cuda:0') Test Error: tensor(7.5385, device='cuda:0')
Round: 18500 Training Error: tensor(7.0582, device='cuda:0') Validation Error: tensor(12.9126, device='cuda:0') Test Error: tensor(7.5426, device='cuda:0')
Round: 19000 Training Error: tensor(7.0582, device='cuda:0') Validation Error: tensor(12.9253, device='cuda:0') Test Error: tensor(7.5312, device='cuda:0')
Round: 19500 Training Error: tensor(7.0592, device='cuda:0') Validation Error: tensor(12.9041, device='cuda:0') Test Error: tensor(7.5500, device='cuda:0')
Round: 20000 Training Error: tensor(7.0599, device='cuda:0') Validation Error: tensor(12.9386, device='cuda:0') Test Error: tensor(7.5216, device='cuda:0')
1 0 0.001 20000 0.0 ['mw']
Round: 500 Training Error: tensor(6.8927, device='cuda:0') Validation Error: tensor(12.7028, device='cuda:0') Test Error: tensor(7.5246, device='cuda:0')
Round: 1000 Training Error: tensor(6.8237, device='cuda:0') Validation Error: tensor(12.7004, device='cuda:0') Test Error: tensor(7.5505, device='cuda:0')
Round: 1500 Training Error: tensor(6.7853, device='cuda:0') Validation Error: tensor(12.7162, device='cuda:0') Test Error: tensor(7.5763, device='cuda:0')
Round: 2000 Training Error: tensor(6.7606, device='cuda:0') Validation Error: tensor(12.7143, device='cuda:0') Test Error: tensor(7.6201, device='cuda:0')
Round: 2500 Training Error: tensor(6.7399, device='cuda:0') Validation Error: tensor(12.7403, device='cuda:0') Test Error: tensor(7.6352, device='cuda:0')
Round: 3000 Training Error: tensor(6.7267, device='cuda:0') Validation Error: tensor(12.7904, device='cuda:0') Test Error: tensor(7.6261, device='cuda:0')
Round: 3500 Training Error: tensor(6.7183, device='cuda:0') Validation Error: tensor(12.8187, device='cuda:0') Test Error: tensor(7.6409, device='cuda:0')
Round: 4000 Training Error: tensor(6.6936, device='cuda:0') Validation Error: tensor(12.8045, device='cuda:0') Test Error: tensor(7.6737, device='cuda:0')
Round: 4500 Training Error: tensor(6.6854, device='cuda:0') Validation Error: tensor(12.7994, device='cuda:0') Test Error: tensor(7.6933, device='cuda:0')
Round: 5000 Training Error: tensor(6.6856, device='cuda:0') Validation Error: tensor(12.8047, device='cuda:0') Test Error: tensor(7.7176, device='cuda:0')
Round: 5500 Training Error: tensor(6.6808, device='cuda:0') Validation Error: tensor(12.8115, device='cuda:0') Test Error: tensor(7.7279, device='cuda:0')
Round: 6000 Training Error: tensor(6.6656, device='cuda:0') Validation Error: tensor(12.8581, device='cuda:0') Test Error: tensor(7.6971, device='cuda:0')
Round: 6500 Training Error: tensor(6.6648, device='cuda:0') Validation Error: tensor(12.8085, device='cuda:0') Test Error: tensor(7.7271, device='cuda:0')
Round: 7000 Training Error: tensor(6.6581, device='cuda:0') Validation Error: tensor(12.8448, device='cuda:0') Test Error: tensor(7.7069, device='cuda:0')
Round: 7500 Training Error: tensor(6.6538, device='cuda:0') Validation Error: tensor(12.8804, device='cuda:0') Test Error: tensor(7.6970, device='cuda:0')
Round: 8000 Training Error: tensor(6.6538, device='cuda:0') Validation Error: tensor(12.8887, device='cuda:0') Test Error: tensor(7.6929, device='cuda:0')
Round: 8500 Training Error: tensor(6.6525, device='cuda:0') Validation Error: tensor(12.8102, device='cuda:0') Test Error: tensor(7.7428, device='cuda:0')
Round: 9000 Training Error: tensor(6.6360, device='cuda:0') Validation Error: tensor(12.8668, device='cuda:0') Test Error: tensor(7.7175, device='cuda:0')
Round: 9500 Training Error: tensor(6.6338, device='cuda:0') Validation Error: tensor(12.8749, device='cuda:0') Test Error: tensor(7.7240, device='cuda:0')
Round: 10000 Training Error: tensor(6.6327, device='cuda:0') Validation Error: tensor(12.8883, device='cuda:0') Test Error: tensor(7.7155, device='cuda:0')
Round: 10500 Training Error: tensor(6.6341, device='cuda:0') Validation Error: tensor(12.9073, device='cuda:0') Test Error: tensor(7.7121, device='cuda:0')
Round: 11000 Training Error: tensor(6.6355, device='cuda:0') Validation Error: tensor(12.9281, device='cuda:0') Test Error: tensor(7.7026, device='cuda:0')
Round: 11500 Training Error: tensor(6.6277, device='cuda:0') Validation Error: tensor(12.8877, device='cuda:0') Test Error: tensor(7.7337, device='cuda:0')
Round: 12000 Training Error: tensor(6.6220, device='cuda:0') Validation Error: tensor(12.8891, device='cuda:0') Test Error: tensor(7.7367, device='cuda:0')
Round: 12500 Training Error: tensor(6.6235, device='cuda:0') Validation Error: tensor(12.8947, device='cuda:0') Test Error: tensor(7.7353, device='cuda:0')
Round: 13000 Training Error: tensor(6.6269, device='cuda:0') Validation Error: tensor(12.9106, device='cuda:0') Test Error: tensor(7.7488, device='cuda:0')
Round: 13500 Training Error: tensor(6.6135, device='cuda:0') Validation Error: tensor(12.9090, device='cuda:0') Test Error: tensor(7.7405, device='cuda:0')
Round: 14000 Training Error: tensor(6.6253, device='cuda:0') Validation Error: tensor(12.9276, device='cuda:0') Test Error: tensor(7.7349, device='cuda:0')
Round: 14500 Training Error: tensor(6.6068, device='cuda:0') Validation Error: tensor(12.9045, device='cuda:0') Test Error: tensor(7.7544, device='cuda:0')
Round: 15000 Training Error: tensor(6.6148, device='cuda:0') Validation Error: tensor(12.9437, device='cuda:0') Test Error: tensor(7.7302, device='cuda:0')
Round: 15500 Training Error: tensor(6.6039, device='cuda:0') Validation Error: tensor(12.9000, device='cuda:0') Test Error: tensor(7.7564, device='cuda:0')
Round: 16000 Training Error: tensor(6.6040, device='cuda:0') Validation Error: tensor(12.9150, device='cuda:0') Test Error: tensor(7.7443, device='cuda:0')
Round: 16500 Training Error: tensor(6.6025, device='cuda:0') Validation Error: tensor(12.8825, device='cuda:0') Test Error: tensor(7.7720, device='cuda:0')
Round: 17000 Training Error: tensor(6.6070, device='cuda:0') Validation Error: tensor(12.9091, device='cuda:0') Test Error: tensor(7.7518, device='cuda:0')
Round: 17500 Training Error: tensor(6.5973, device='cuda:0') Validation Error: tensor(12.8909, device='cuda:0') Test Error: tensor(7.7600, device='cuda:0')
Round: 18000 Training Error: tensor(6.5975, device='cuda:0') Validation Error: tensor(12.8922, device='cuda:0') Test Error: tensor(7.7734, device='cuda:0')
Round: 18500 Training Error: tensor(6.6042, device='cuda:0') Validation Error: tensor(12.9277, device='cuda:0') Test Error: tensor(7.7496, device='cuda:0')
Round: 19000 Training Error: tensor(6.5963, device='cuda:0') Validation Error: tensor(12.9129, device='cuda:0') Test Error: tensor(7.7680, device='cuda:0')
Round: 19500 Training Error: tensor(6.6015, device='cuda:0') Validation Error: tensor(12.8900, device='cuda:0') Test Error: tensor(7.7922, device='cuda:0')
Round: 20000 Training Error: tensor(6.5901, device='cuda:0') Validation Error: tensor(12.8832, device='cuda:0') Test Error: tensor(7.7839, device='cuda:0')
python: can't open file 'cnn-tree-127.py': [Errno 2] No such file or directory
1 0 0.01 20000 0.0 ['hvac']
Round: 500 Training Error: tensor(170.8177, device='cuda:0') Validation Error: tensor(238.9252, device='cuda:0') Test Error: tensor(160.7273, device='cuda:0')
Round: 1000 Training Error: tensor(117.3263, device='cuda:0') Validation Error: tensor(198.5517, device='cuda:0') Test Error: tensor(186.3935, device='cuda:0')
Round: 1500 Training Error: tensor(107.5648, device='cuda:0') Validation Error: tensor(190.6050, device='cuda:0') Test Error: tensor(192.8859, device='cuda:0')
Round: 2000 Training Error: tensor(103.5236, device='cuda:0') Validation Error: tensor(183.8754, device='cuda:0') Test Error: tensor(194.9620, device='cuda:0')
Round: 2500 Training Error: tensor(107.0209, device='cuda:0') Validation Error: tensor(175.1131, device='cuda:0') Test Error: tensor(181.7177, device='cuda:0')
Round: 3000 Training Error: tensor(96.8119, device='cuda:0') Validation Error: tensor(180.9740, device='cuda:0') Test Error: tensor(189.7915, device='cuda:0')
Round: 3500 Training Error: tensor(98.6360, device='cuda:0') Validation Error: tensor(184.2893, device='cuda:0') Test Error: tensor(189.9069, device='cuda:0')
Round: 4000 Training Error: tensor(98.7545, device='cuda:0') Validation Error: tensor(184.6666, device='cuda:0') Test Error: tensor(191.0765, device='cuda:0')
Round: 4500 Training Error: tensor(100.8112, device='cuda:0') Validation Error: tensor(185.4978, device='cuda:0') Test Error: tensor(190.0010, device='cuda:0')
Round: 5000 Training Error: tensor(99.6785, device='cuda:0') Validation Error: tensor(186.2452, device='cuda:0') Test Error: tensor(189.0688, device='cuda:0')
Round: 5500 Training Error: tensor(99.2335, device='cuda:0') Validation Error: tensor(186.8806, device='cuda:0') Test Error: tensor(190.8808, device='cuda:0')
Round: 6000 Training Error: tensor(98.8400, device='cuda:0') Validation Error: tensor(188.3909, device='cuda:0') Test Error: tensor(191.4769, device='cuda:0')
Round: 6500 Training Error: tensor(98.0534, device='cuda:0') Validation Error: tensor(187.6657, device='cuda:0') Test Error: tensor(192.0470, device='cuda:0')
Round: 7000 Training Error: tensor(98.7397, device='cuda:0') Validation Error: tensor(185.2652, device='cuda:0') Test Error: tensor(187.3808, device='cuda:0')
Round: 7500 Training Error: tensor(98.0536, device='cuda:0') Validation Error: tensor(184.4277, device='cuda:0') Test Error: tensor(190.3952, device='cuda:0')
Round: 8000 Training Error: tensor(97.9083, device='cuda:0') Validation Error: tensor(183.0308, device='cuda:0') Test Error: tensor(189.7513, device='cuda:0')
Round: 8500 Training Error: tensor(95.8959, device='cuda:0') Validation Error: tensor(183.9441, device='cuda:0') Test Error: tensor(189.1697, device='cuda:0')
Round: 9000 Training Error: tensor(96.1633, device='cuda:0') Validation Error: tensor(181.6644, device='cuda:0') Test Error: tensor(189.2520, device='cuda:0')
Round: 9500 Training Error: tensor(96.6953, device='cuda:0') Validation Error: tensor(186.7289, device='cuda:0') Test Error: tensor(191.0556, device='cuda:0')
Round: 10000 Training Error: tensor(95.9731, device='cuda:0') Validation Error: tensor(183.4353, device='cuda:0') Test Error: tensor(188.8905, device='cuda:0')
Round: 10500 Training Error: tensor(95.4934, device='cuda:0') Validation Error: tensor(181.0475, device='cuda:0') Test Error: tensor(187.7421, device='cuda:0')
Round: 11000 Training Error: tensor(95.4609, device='cuda:0') Validation Error: tensor(183.7178, device='cuda:0') Test Error: tensor(190.6204, device='cuda:0')
Round: 11500 Training Error: tensor(94.3088, device='cuda:0') Validation Error: tensor(184.2372, device='cuda:0') Test Error: tensor(189.8881, device='cuda:0')
Round: 12000 Training Error: tensor(94.8458, device='cuda:0') Validation Error: tensor(185.1874, device='cuda:0') Test Error: tensor(189.5240, device='cuda:0')
Round: 12500 Training Error: tensor(94.2644, device='cuda:0') Validation Error: tensor(184.5037, device='cuda:0') Test Error: tensor(191.1311, device='cuda:0')
Round: 13000 Training Error: tensor(94.2051, device='cuda:0') Validation Error: tensor(184.2871, device='cuda:0') Test Error: tensor(189.6714, device='cuda:0')
Round: 13500 Training Error: tensor(94.7615, device='cuda:0') Validation Error: tensor(183.6791, device='cuda:0') Test Error: tensor(190.1055, device='cuda:0')
Round: 14000 Training Error: tensor(95.7989, device='cuda:0') Validation Error: tensor(181.9875, device='cuda:0') Test Error: tensor(187.6040, device='cuda:0')
Round: 14500 Training Error: tensor(94.7648, device='cuda:0') Validation Error: tensor(185.7002, device='cuda:0') Test Error: tensor(189.8730, device='cuda:0')
Round: 15000 Training Error: tensor(94.2816, device='cuda:0') Validation Error: tensor(185.5823, device='cuda:0') Test Error: tensor(189.8291, device='cuda:0')
